shopify_id,title,handle,status,sub_brand,family_key,total_inventory,variant_count,primary_sku,primary_barcode,min_price_zar,max_price_zar,hero_match,is_bundle,is_commodity,decision,proposed_tier,rationale,tags,seo_title,seo_description,created_at,updated_at,online_store_url,featured_image_url,collections
8155081015606,VIVID HEALTH - VIVID BODY - Garcinia Cambogia 60 Capsules,vivid-health-vivid-body-garcinia-cambogia-60-capsules,ACTIVE,VIVID BODY,garcinia cambogia,22,1,6000000650513,,166.06,166.06,,,,KEEP,Daily,Active in-stock SKU,"brand_VIVID HEALTH - VIVID BODY, cat:herbal-supplements, cat:weight-management, Conditions>Blood Sugar, featured:weight-management, gluten-free, Health>Phytochemicals, proudly-south-african, Sport>Weightloss, sugar-free, vegetarian",VIVID HEALTH Garcinia Cambogia 60 Caps | Weight Management,VIVID HEALTH Vivid Body Garcinia Cambogia offers 60 capsules with HCA to support appetite regulation alongside a healthy lifestyle. Shop at Onelife Health.,2023-02-25T01:32:08Z,2026-05-12T14:01:20Z,https://onelife.co.za/products/vivid-health-vivid-body-garcinia-cambogia-60-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5240.png?v=1695302261,"Conditions - Blood Sugar, Health - Phytochemicals, Sport - Weight loss, Sports Nutrition, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH, GLP-1 Support Supplements, Weight Management, Herbal Supplements, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155082621238,VIVID HEALTH - STAY VIVID - Liquorice Root 60 Capsules,vivid-health-stay-vivid-liquorice-root-60-capsules,ACTIVE,STAY VIVID,liquorice root,21,1,6100000000872,,132.99,132.99,,,,KEEP,Daily,Active in-stock SKU,"brand_VIVID HEALTH - STAY VIVID, cat:gut-health, cat:herbal-supplements, cat:hormonal-balance, cat:immunity, cat:respiratory, Conditions>Energy&Vitality, Conditions>Stress, featured:herbal-supplements, gluten-free, Health>Herbs, proudly-south-african, sugar-free, vegetarian",VIVID HEALTH Liquorice Root 60 Capsules | Herbal Support,VIVID HEALTH Stay Vivid Liquorice Root offers 60 capsules of traditional herbal support for digestion and everyday stress. Shop at Onelife Health today.,2023-02-25T01:32:32Z,2026-05-07T14:02:37Z,https://onelife.co.za/products/vivid-health-stay-vivid-liquorice-root-60-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5244.png?v=1695302443,"Conditions - Gut, Conditions - Immune, Health - Herbs, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Immunity & Cold Season, Gut Health & Digestion, Respiratory Health, Hormonal Balance, Herbal Supplements, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155085668662,VIVID HEALTH - VIVID NOURISHMENT - Turmeric 300 Capsules,vivid-health-vivid-nourishment-turmeric-300-capsules,ACTIVE,VIVID NOURISHMENT,turmeric,20,1,6000000083380,,301.88,301.88,,,,KEEP,Daily,Active in-stock SKU,"brand_VIVID HEALTH - VIVID NOURISHMENT, cat:gut-health, cat:herbal-supplements, cat:immunity, cat:joints-mobility, cat:superfoods, Conditions>Acid PH, Conditions>Immune, Conditions>Pain&Inflamation, featured:herbal-supplements, featured:joints-mobility, gluten-free, proudly-south-african, sugar-free, Superfoods, vegetarian",Vivid Health Turmeric 300 Capsules | Daily Joint & Wellness Support,Vivid Health Turmeric 300 Capsules offer a bulk supply of curcumin for daily joint and inflammatory support. Shop this convenient option at Onelife Health.,2023-02-25T01:33:51Z,2026-05-11T14:01:12Z,https://onelife.co.za/products/vivid-health-vivid-nourishment-turmeric-300-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5333.png?v=1695312443,"Conditions - Acid PH, Conditions - Gut, Conditions - Immune, Conditions - Joints, Conditions - Pain &Inflammation, Superfoods, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Immunity & Cold Season, Gut Health & Digestion, Joints & Mobility, Herbal Supplements, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155082785078,VIVID HEALTH - IMMUNE - L-Lysine 60 Capsules,vivid-health-immune-l-lysine-60-capsules,ACTIVE,IMMUNE,l lysine,19,1,6000000612818,,118.0,118.0,,,,KEEP,Daily,Active in-stock SKU,"brand_VIVID HEALTH - IMMUNE, cat:herbal-supplements, cat:immunity, cat:skin-hair-nails, Conditions>Bacteria, Conditions>Immune, dairy-free, Fungi, gluten-free, Health>Amino Acids, Parasites, proudly-south-african, sugar-free, vegetarian, Virus",Vivid Health L-Lysine 60 Capsules | Immune & Cold Sore Support,"Vivid Health L-Lysine 60 capsules supports immune function, cold sore management, and collagen synthesis. Shop this essential amino acid at Onelife Health.",2023-02-25T01:32:37Z,2026-05-12T14:01:28Z,https://onelife.co.za/products/vivid-health-immune-l-lysine-60-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5242.png?v=1695302348,"Conditions - Bacteria, Virus, Parasite, Fungi, Conditions - Immune, Health - Amino Acids, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Immunity & Cold Season, Skin, Hair & Nails, Herbal Supplements, Gluten Free, Sugar Free, Dairy Free, Vegetarian, Proudly South African"
8704664731958,VIVID HEALTH - NUTRIENT HEALTH - Turmeric Plus 60 Capsules,vivid-health-nutrient-health-turmeric-plus-60-capsules,ACTIVE,NUTRIENT HEALTH,turmeric plus,19,1,891368002313,,257.6,257.6,,,,KEEP,Daily,Active in-stock SKU,"brand_VIVID HEALTH - VIVID NOURISHMENT, cat:gut-health, cat:herbal-supplements, cat:immunity, cat:joints-mobility, Conditions>Acid PH, Conditions>Immune, Conditions>Pain&Inflamation, featured:herbal-supplements, featured:joints-mobility, gluten-free, proudly-south-african, sugar-free, Superfoods, vegetarian",Vivid Health Turmeric Plus 60 Caps | Anti-Inflam | Onelife,Enhanced turmeric capsules with curcumin for anti-inflammatory and antioxidant support. Suitable for immune and joint health. R266.80 at Onelife Health SA.,2023-09-12T08:28:20Z,2026-05-12T14:01:28Z,https://onelife.co.za/products/vivid-health-nutrient-health-turmeric-plus-60-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5314.png?v=1695311027,"Conditions - Acid PH, Conditions - Gut, Conditions - Immune, Conditions - Joints, Conditions - Pain &Inflammation, Superfoods, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Immunity & Cold Season, Gut Health & Digestion, Joints & Mobility, Herbal Supplements, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155085340982,VIVID HEALTH - STAY VIVID - Tranquil 60 Capsules,vivid-health-stay-vivid-tranquil-60-capsules,ACTIVE,STAY VIVID,tranquil,19,1,6000000675028,,130.0,130.0,,,,KEEP,Daily,Active in-stock SKU,"brand_VIVID HEALTH - STAY VIVID, cat:herbal-supplements, cat:sleep-relaxation, cat:stress-mood, Conditions>Sleep, Conditions>Stress, featured:sleep-relaxation, featured:stress-mood, gluten-free, Health>Herbs, proudly-south-african, sugar-free, vegetarian",Vivid Health Stay Vivid Tranquil 60 Caps | Calm Support,Vivid Health Stay Vivid Tranquil offers 60 capsules formulated for calm and relaxation support. Shop this targeted wellness supplement at Onelife Health.,2023-02-25T01:33:42Z,2026-05-15T14:01:56Z,https://onelife.co.za/products/vivid-health-stay-vivid-tranquil-60-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5224.png?v=1695298540,"Conditions - Sleep, Conditions - Stress, Health - Herbs, Health Supplements, Health Conditions, Vivid Health, Vivid Health — South Africa's Functional Health Brand, Brand - VIVID HEALTH, Sleep & Relaxation, Stress & Mood, Herbal Supplements, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155077181750,VIVID HEALTH - GUT HEALTH - Black Walnut 60 Capsules,vivid-health-gut-health-black-walnut-60-capsules,ACTIVE,GUT HEALTH,black walnut,17,1,6000000006051,,140.41,140.41,,,,KEEP,Daily,Active in-stock SKU,"brand_VIVID HEALTH - GUT HEALTH, cat:gut-health, cat:herbal-supplements, cat:liver-detox, Conditions>Bacteria, Conditions>Detox, Conditions>Gut, dairy-free, featured:gut-health, featured:herbal-supplements, Fungi, gluten-free, Health>Herbs, Parasites, proudly-south-african, sugar-free, vegetarian, Virus",Vivid Health Black Walnut 60 Caps | Gut & Parasite Support,Vivid Health Black Walnut hull capsules support gut health with natural antiparasitic and antifungal properties. 60 capsules per bottle. Shop at Onelife Health.,2023-02-25T01:30:27Z,2026-05-09T14:01:21Z,https://onelife.co.za/products/vivid-health-gut-health-black-walnut-60-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/10140-VividHealthLabels_BlackWalnut60_s_Front.png?v=1694183146,"Conditions - Bacteria, Virus, Parasite, Fungi, Conditions - Detox, Conditions - Gut, Health - Herbs, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Gut Health & Digestion, Liver & Detox, Herbal Supplements, Gluten Free, Sugar Free, Dairy Free, Vegetarian, Proudly South African"
8155079901494,VIVID HEALTH - STAY VIVID - D-Ribose 150g,vivid-health-stay-vivid-d-ribose-150g,ACTIVE,STAY VIVID,d ribose,16,1,6000000820381,,307.39,307.39,,,,KEEP,Daily,Active in-stock SKU,"brand_VIVID HEALTH - STAY VIVID, cat:energy-vitality, cat:heart-cardiovascular, cat:sports-nutrition, Conditions>Cardio, Conditions>Energy&Vitality, dairy-free, featured:energy-vitality, gluten-free, proudly-south-african, sugar-free, vegan, vegetarian",VIVID HEALTH D-Ribose 150g | Cellular Energy & ATP Support,"VIVID HEALTH Stay Vivid D-Ribose 150g supports ATP production and cellular energy metabolism. Pure, single-ingredient powder. Shop at Onelife Health today.",2023-02-25T01:31:41Z,2026-04-18T19:08:33Z,https://onelife.co.za/products/vivid-health-stay-vivid-d-ribose-150g,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5252.png?v=1695303279,"Conditions - Cardio, Conditions - Energy & Vitality, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Energy & Vitality, Heart & Cardiovascular, Vegan, Gluten Free, Sugar Free, Dairy Free, Vegetarian, Proudly South African"
8155080851766,VIVID HEALTH - STAY VIVID - Gaba 150g,vivid-health-stay-vivid-gaba-150g,ACTIVE,STAY VIVID,gaba,15,1,6000000610067,,258.0,258.0,,,,KEEP,Daily,Active in-stock SKU,"brand_VIVID HEALTH - STAY VIVID, cat:brain-cognitive, cat:sleep-relaxation, cat:stress-mood, Conditions>Nerves, Conditions>Sleep, Conditions>Stress, dairy-free, featured:sleep-relaxation, featured:stress-mood, gluten-free, Health>Amino Acids, proudly-south-african, sugar-free, vegan, vegetarian",Vivid Health Stay Vivid GABA 150g | Relaxation Support Powder,Vivid Health GABA 150g powder supports relaxation and a healthy stress response. Flexible dosing in a generous tub. Shop at Onelife Health today.,2023-02-25T01:32:04Z,2026-04-24T11:01:26Z,https://onelife.co.za/products/vivid-health-stay-vivid-gaba-150g,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5236.png?v=1695301957,"Conditions - Nerves, Conditions - Sleep, Conditions - Stress, Health - Amino Acids, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Sleep & Relaxation, Stress & Mood, Brain & Cognitive, Vegan, Gluten Free, Sugar Free, Dairy Free, Vegetarian, Proudly South African"
8155076755766,VIVID HEALTH - WOMAN - Angus Castus 60 Capsules,vivid-health-woman-angus-castus-60-capsules,ACTIVE,WOMAN,angus castus,11,1,6000000696498,,180.0,180.0,,,,KEEP,Daily,Active in-stock SKU,"brand_VIVID HEALTH - WOMAN, cat:herbal-supplements, cat:hormonal-balance, cat:womens-health, Conditions>Women's, featured:herbal-supplements, featured:hormonal-balance, featured:womens-health, gluten-free, Health>Herbs, proudly-south-african, sugar-free, vegetarian",Vivid Health Agnus Castus 60 Caps | Women's Hormonal Support,Vivid Health Agnus Castus offers 60 capsules of chaste tree extract to support hormonal balance and menstrual comfort in women. Shop now at Onelife Health.,2023-02-25T01:30:05Z,2026-05-12T14:01:37Z,https://onelife.co.za/products/vivid-health-woman-angus-castus-60-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5281.png?v=1695309039,"Conditions - Women's, Health - Herbs, Health Supplements, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Hormonal Balance, Women's Health, Herbal Supplements, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155080524086,VIVID HEALTH - VIVID BODY - Flexijoint 300 Capsules,vivid-health-vivid-body-flexijoint-300-capsules,ACTIVE,VIVID BODY,flexijoint,8,1,600000003017,,625.6,625.6,,,,KEEP,Daily,Active in-stock SKU,"brand_VIVID HEALTH - VIVID BODY, cat:joints-mobility, cat:sports-nutrition, Conditions>Joints, Conditions>Pain&Inflamation, featured:joints-mobility, gluten-free, proudly-south-african, Sport>Maintain, sugar-free, vegetarian",VIVID HEALTH Flexijoint 300 Capsules | Joint Support,VIVID HEALTH Flexijoint 300 capsules offers daily joint support for flexibility and comfort. A generous supply for consistent use. Shop at Onelife Health.,2023-02-25T01:31:56Z,2026-04-18T19:08:34Z,https://onelife.co.za/products/vivid-health-vivid-body-flexijoint-300-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5274.png?v=1695308596,"Conditions - Joints, Conditions - Pain &Inflammation, Sport - Maintain, Sports Nutrition, Health Conditions, Vivid Health, Brand - VIVID HEALTH, Joints & Mobility, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
8155080687926,VIVID HEALTH - VIVID BODY - Flexijoint Advanced 120 Capsules,vivid-health-vivid-body-flexijoint-advanced-120-capsules,ACTIVE,VIVID BODY,flexijoint advanced,6,1,6000000719456,,322.0,322.0,,,,KEEP,Daily,Active in-stock SKU,"brand_VIVID HEALTH - VIVID BODY, cat:joints-mobility, cat:sports-nutrition, Conditions>Joints, Conditions>Pain&Inflamation, featured:joints-mobility, gluten-free, proudly-south-african, Sport>Maintain, sugar-free, vegetarian",Vivid Health Flexijoint Advanced 120 Caps | Joint Support,Flexijoint Advanced by Vivid Health offers targeted joint support in 120 capsules. Formulated for comfort and mobility. Shop at Onelife Health today.,2023-02-25T01:31:59Z,2026-05-11T14:01:26Z,https://onelife.co.za/products/vivid-health-vivid-body-flexijoint-advanced-120-capsules,https://cdn.shopify.com/s/files/1/0682/9136/3126/files/IMG-5270.png?v=1695304679,"Conditions - Joints, Conditions - Pain &Inflammation, Sport - Maintain, Sports Nutrition, Health Conditions, Vivid Health, Top Health Conditions, Top Sports Nutrition, Vivid Health — South Africa's Functional Health Brand, Brand - VIVID HEALTH, Joints & Mobility, Gluten Free, Sugar Free, Vegetarian, Proudly South African"
